Date,Province,Industry,Work Type,Gender,Age Group,Avg Hourly Wage,Median Hourly Wage,Avg Weekly Wage,Median Weekly Wage
2024-01,Nova Scotia,Retail Trade,Part-time,Female,25-34,40.94,41.44,1258.68,1481.96
2024-01,Nova Scotia,Retail Trade,Part-time,Female,35-44,43.01,41.29,1370.51,1604.25
2024-01,Nova Scotia,Retail Trade,Part-time,Female,45-54,25.0,24.62,905.48,815.16
2024-01,Nova Scotia,Retail Trade,Part-time,Female,55-64,33.65,35.06,1122.89,1227.47
2024-01,Nova Scotia,Retail Trade,Part-time,Female,65+,24.82,24.7,760.69,912.66
2024-01,Nova Scotia,Retail Trade,Part-time,Non-binary,15-24,26.68,27.34,988.48,963.1
2024-01,Nova Scotia,Retail Trade,Part-time,Non-binary,25-34,40.1,38.28,1323.38,1250.95
2024-01,Nova Scotia,Retail Trade,Part-time,Non-binary,35-44,30.72,30.25,977.3,1155.4
2024-01,Nova Scotia,Retail Trade,Part-time,Non-binary,45-54,39.26,40.59,1489.78,1494.98
2024-01,Nova Scotia,Retail Trade,Part-time,Non-binary,55-64,25.42,24.97,787.99,924.67
2024-01,Nova Scotia,Retail Trade,Part-time,Non-binary,65+,16.88,17.09,619.67,570.28
2024-01,Nova Scotia,Transportation,Full-time,Male,15-24,24.22,24.25,947.79,838.64
2024-01,Nova Scotia,Transportation,Full-time,Male,25-34,39.01,38.53,1208.51,1513.71
2024-01,Nova Scotia,Transportation,Full-time,Male,35-44,26.63,25.54,1047.49,854.13
2024-01,Nova Scotia,Transportation,Full-time,Male,45-54,20.69,19.94,822.17,663.69
2024-01,Nova Scotia,Transportation,Full-time,Male,55-64,38.67,38.07,1271.76,1156.6
2024-01,Nova Scotia,Transportation,Full-time,Male,65+,37.44,36.95,1171.78,1232.77
2024-01,Nova Scotia,Transportation,Full-time,Female,15-24,41.33,39.57,1451.18,1281.61
2024-01,Nova Scotia,Transportation,Full-time,Female,25-34,34.03,35.12,1111.77,1306.14
2024-01,Nova Scotia,Transportation,Full-time,Female,35-44,25.31,25.56,886.71,905.31
2024-01,Nova Scotia,Transportation,Full-time,Female,45-54,22.0,22.32,679.63,779.27
2024-01,Nova Scotia,Transportation,Full-time,Female,55-64,24.22,23.61,863.4,754.44
2024-01,Nova Scotia,Transportation,Full-time,Female,65+,36.59,37.24,1333.05,1321.59
2024-01,Nova Scotia,Transportation,Full-time,Non-binary,15-24,22.68,23.81,867.58,876.77
2024-01,Nova Scotia,Transportation,Full-time,Non-binary,25-34,31.62,30.48,1101.69,1074.34
2024-01,Nova Scotia,Transportation,Full-time,Non-binary,35-44,49.54,51.51,1622.32,1749.72
2024-01,Nova Scotia,Transportation,Full-time,Non-binary,45-54,49.96,48.51,1720.9,1700.91
2024-01,Nova Scotia,Transportation,Full-time,Non-binary,55-64,47.97,46.54,1893.62,1685.41
2024-01,Nova Scotia,Transportation,Full-time,Non-binary,65+,32.44,32.53,1148.83,1116.39
2024-01,Nova Scotia,Transportation,Part-time,Male,15-24,41.52,39.93,1520.01,1560.37
2024-01,Nova Scotia,Transportation,Part-time,Male,25-34,22.01,21.92,797.05,789.55
2024-01,Nova Scotia,Transportation,Part-time,Male,35-44,49.37,49.61,1546.89,1951.04
2024-01,Nova Scotia,Transportation,Part-time,Male,45-54,39.54,39.34,1567.77,1568.55
2024-01,Nova Scotia,Transportation,Part-time,Male,55-64,24.46,23.65,940.85,928.04
2024-01,Nova Scotia,Transportation,Part-time,Male,65+,16.04,16.19,549.07,503.8
2024-01,Nova Scotia,Transportation,Part-time,Female,15-24,29.1,29.06,873.31,1118.87
2024-01,Nova Scotia,Transportation,Part-time,Female,25-34,28.37,28.61,990.49,1004.18
2024-01,Nova Scotia,Transportation,Part-time,Female,35-44,16.58,16.52,582.33,557.14
2024-01,Nova Scotia,Transportation,Part-time,Female,45-54,29.36,29.35,1091.06,1070.73
2024-01,Nova Scotia,Transportation,Part-time,Female,55-64,41.44,42.84,1576.7,1709.37
2024-01,Nova Scotia,Transportation,Part-time,Female,65+,17.0,17.8,658.17,704.75
2024-01,Nova Scotia,Transportation,Part-time,Non-binary,15-24,25.73,25.74,851.95,831.58
2024-01,Nova Scotia,Transportation,Part-time,Non-binary,25-34,17.35,18.13,652.7,713.19
2024-01,Nova Scotia,Transportation,Part-time,Non-binary,35-44,46.63,44.74,1753.12,1659.08
2024-01,Nova Scotia,Transportation,Part-time,Non-binary,45-54,21.88,21.23,784.4,816.78
2024-01,Nova Scotia,Transportation,Part-time,Non-binary,55-64,34.84,35.96,1216.11,1340.13
2024-01,Nova Scotia,Transportation,Part-time,Non-binary,65+,21.13,21.49,658.61,726.72
2024-01,Nova Scotia,Information Technology,Full-time,Male,15-24,29.48,28.71,1110.11,882.18
2024-01,Nova Scotia,Information Technology,Full-time,Male,25-34,31.4,31.82,1132.48,1161.76
2024-01,Nova Scotia,Information Technology,Full-time,Male,35-44,37.69,38.46,1287.21,1181.64
2024-01,Nova Scotia,Information Technology,Full-time,Male,45-54,42.52,42.31,1319.6,1566.75
2024-01,Nova Scotia,Information Technology,Full-time,Male,55-64,24.91,24.98,784.55,849.78
2024-01,Nova Scotia,Information Technology,Full-time,Male,65+,40.9,39.35,1246.12,1359.04
2024-01,Nova Scotia,Information Technology,Full-time,Female,15-24,37.0,36.3,1266.28,1230.34
2024-01,Nova Scotia,Information Technology,Full-time,Female,25-34,23.91,24.29,727.58,955.77
2024-01,Nova Scotia,Information Technology,Full-time,Female,35-44,19.96,20.24,723.99,690.75
2024-01,Nova Scotia,Information Technology,Full-time,Female,45-54,31.07,30.52,1085.15,1145.34
2024-01,Nova Scotia,Information Technology,Full-time,Female,55-64,19.28,18.34,739.78,634.09
2024-01,Nova Scotia,Information Technology,Full-time,Female,65+,47.09,48.27,1570.92,1709.48
2024-01,Nova Scotia,Information Technology,Full-time,Non-binary,15-24,20.09,19.89,787.88,760.64
2024-01,Nova Scotia,Information Technology,Full-time,Non-binary,25-34,37.43,36.67,1405.93,1366.83
2024-01,Nova Scotia,Information Technology,Full-time,Non-binary,35-44,34.05,34.34,1316.42,1087.47
2024-01,Nova Scotia,Information Technology,Full-time,Non-binary,45-54,45.47,44.17,1533.59,1646.88
2024-01,Nova Scotia,Information Technology,Full-time,Non-binary,55-64,45.03,42.84,1437.11,1627.69
2024-01,Nova Scotia,Information Technology,Full-time,Non-binary,65+,47.5,49.05,1550.9,1856.86
2024-01,Nova Scotia,Information Technology,Part-time,Male,15-24,44.95,44.46,1475.14,1674.28
2024-01,Nova Scotia,Information Technology,Part-time,Male,25-34,26.99,26.45,879.15,1022.25
2024-01,Nova Scotia,Information Technology,Part-time,Male,35-44,24.24,23.14,744.4,697.15
2024-01,Nova Scotia,Information Technology,Part-time,Male,45-54,43.03,44.13,1528.64,1388.22
2024-01,Nova Scotia,Information Technology,Part-time,Male,55-64,38.25,37.69,1279.49,1310.16
2024-01,Nova Scotia,Information Technology,Part-time,Male,65+,45.12,45.55,1744.85,1559.74
2024-01,Nova Scotia,Information Technology,Part-time,Female,15-24,25.69,24.54,853.9,886.07
2024-01,Nova Scotia,Information Technology,Part-time,Female,25-34,41.89,41.38,1423.63,1309.51
2024-01,Nova Scotia,Information Technology,Part-time,Female,35-44,34.82,33.21,1237.37,1281.76
2024-01,Nova Scotia,Information Technology,Part-time,Female,45-54,27.92,29.02,1113.22,992.51
2024-01,Nova Scotia,Information Technology,Part-time,Female,55-64,46.33,47.74,1491.73,1550.31
2024-01,Nova Scotia,Information Technology,Part-time,Female,65+,37.5,36.93,1342.12,1221.48
2024-01,Nova Scotia,Information Technology,Part-time,Non-binary,15-24,31.06,30.75,1159.47,1119.8
2024-01,Nova Scotia,Information Technology,Part-time,Non-binary,25-34,34.25,35.66,1035.68,1309.41
2024-01,Nova Scotia,Information Technology,Part-time,Non-binary,35-44,48.27,49.45,1763.61,1764.48
2024-01,Nova Scotia,Information Technology,Part-time,Non-binary,45-54,25.57,26.61,928.03,944.43
2024-01,Nova Scotia,Information Technology,Part-time,Non-binary,55-64,22.9,23.22,771.13,846.34
2024-01,Nova Scotia,Information Technology,Part-time,Non-binary,65+,44.42,42.56,1352.98,1388.61
2024-01,Nova Scotia,Finance,Full-time,Male,15-24,21.53,22.06,682.17,849.77
2024-01,Nova Scotia,Finance,Full-time,Male,25-34,16.3,16.75,518.55,531.77
2024-01,Nova Scotia,Finance,Full-time,Male,35-44,24.26,25.39,808.33,898.26
2024-01,Nova Scotia,Finance,Full-time,Male,45-54,32.63,33.82,1268.51,1121.82
2024-01,Nova Scotia,Finance,Full-time,Male,55-64,21.11,21.75,658.81,762.88
2024-01,Nova Scotia,Finance,Full-time,Male,65+,32.28,31.77,1089.94,1083.83
2024-01,Nova Scotia,Finance,Full-time,Female,15-24,31.62,31.19,1141.98,979.77
2024-01,Nova Scotia,Finance,Full-time,Female,25-34,15.03,14.52,480.94,548.49
2024-01,Nova Scotia,Finance,Full-time,Female,35-44,24.19,24.78,937.39,944.39
2024-01,Nova Scotia,Finance,Full-time,Female,45-54,34.4,35.33,1328.93,1348.78
2024-01,Nova Scotia,Finance,Full-time,Female,55-64,29.84,28.66,993.62,1021.48
2024-01,Nova Scotia,Finance,Full-time,Female,65+,48.53,50.95,1497.56,1760.54
2024-01,Nova Scotia,Finance,Full-time,Non-binary,15-24,24.88,24.91,882.07,959.76
2024-01,Nova Scotia,Finance,Full-time,Non-binary,25-34,24.14,25.3,867.22,1001.33
2024-01,Nova Scotia,Finance,Full-time,Non-binary,35-44,28.57,27.51,1032.54,833.93
2024-01,Nova Scotia,Finance,Full-time,Non-binary,45-54,22.78,23.25,704.94,825.42
2024-01,Nova Scotia,Finance,Full-time,Non-binary,55-64,35.34,33.77,1361.23,1112.05
2024-01,Nova Scotia,Finance,Full-time,Non-binary,65+,24.76,24.16,747.68,888.63
2024-01,Nova Scotia,Finance,Part-time,Male,15-24,36.24,36.38,1439.93,1171.66
2024-01,Nova Scotia,Finance,Part-time,Male,25-34,37.27,38.2,1218.18,1478.24
2024-01,Nova Scotia,Finance,Part-time,Male,35-44,25.5,26.34,821.79,1023.31
2024-01,Nova Scotia,Finance,Part-time,Male,45-54,19.33,19.94,612.8,698.55
2024-01,Nova Scotia,Finance,Part-time,Male,55-64,22.78,22.56,788.44,727.82
2024-01,Nova Scotia,Finance,Part-time,Male,65+,24.48,23.42,758.89,744.75
2024-01,Nova Scotia,Finance,Part-time,Female,15-24,22.72,22.47,821.74,869.09
2024-01,Nova Scotia,Finance,Part-time,Female,25-34,37.88,38.92,1429.71,1433.59
2024-01,Nova Scotia,Finance,Part-time,Female,35-44,40.87,39.56,1468.72,1273.56
2024-01,Nova Scotia,Finance,Part-time,Female,45-54,26.26,26.96,801.08,985.17
2024-01,Nova Scotia,Finance,Part-time,Female,55-64,46.13,46.6,1691.66,1791.57
2024-01,Nova Scotia,Finance,Part-time,Female,65+,28.0,27.56,1071.4,866.86
2024-01,Nova Scotia,Finance,Part-time,Non-binary,15-24,27.0,27.63,833.6,856.65
2024-01,Nova Scotia,Finance,Part-time,Non-binary,25-34,41.34,41.76,1328.04,1511.49
2024-01,Nova Scotia,Finance,Part-time,Non-binary,35-44,48.0,47.06,1876.81,1504.86
2024-01,Nova Scotia,Finance,Part-time,Non-binary,45-54,41.97,41.33,1588.32,1597.63
2024-01,Nova Scotia,Finance,Part-time,Non-binary,55-64,46.64,47.3,1477.59,1660.38
2024-01,Nova Scotia,Finance,Part-time,Non-binary,65+,36.5,36.43,1255.15,1419.98
2024-01,Nova Scotia,Healthcare,Full-time,Male,15-24,27.27,27.63,993.57,934.45
2024-01,Nova Scotia,Healthcare,Full-time,Male,25-34,34.84,35.47,1229.25,1085.43
2024-01,Nova Scotia,Healthcare,Full-time,Male,35-44,40.23,40.34,1253.93,1284.04
2024-01,Nova Scotia,Healthcare,Full-time,Male,45-54,21.02,20.09,702.82,613.66
2024-01,Nova Scotia,Healthcare,Full-time,Male,55-64,25.06,25.65,816.54,782.4
2024-01,Nova Scotia,Healthcare,Full-time,Male,65+,27.17,27.01,994.45,984.41
2024-01,Nova Scotia,Healthcare,Full-time,Female,15-24,16.03,15.38,520.25,525.47
2024-01,Nova Scotia,Healthcare,Full-time,Female,25-34,24.14,23.56,954.29,928.07
2024-01,Nova Scotia,Healthcare,Full-time,Female,35-44,23.35,22.3,721.97,864.45
2024-01,Nova Scotia,Healthcare,Full-time,Female,45-54,36.39,37.11,1375.28,1129.08
2024-01,Nova Scotia,Healthcare,Full-time,Female,55-64,37.17,37.03,1361.18,1150.38
2024-01,Nova Scotia,Healthcare,Full-time,Female,65+,35.8,34.14,1285.81,1311.02
2024-01,Nova Scotia,Healthcare,Full-time,Non-binary,15-24,18.73,17.81,588.23,547.35
2024-01,Nova Scotia,Healthcare,Full-time,Non-binary,25-34,44.47,42.71,1469.69,1356.4
2024-01,Nova Scotia,Healthcare,Full-time,Non-binary,35-44,17.61,17.79,638.67,587.92
2024-01,Nova Scotia,Healthcare,Full-time,Non-binary,45-54,36.05,36.76,1365.65,1282.32
2024-01,Nova Scotia,Healthcare,Full-time,Non-binary,55-64,24.82,24.13,826.01,931.81
2024-01,Nova Scotia,Healthcare,Full-time,Non-binary,65+,34.08,33.71,1087.73,1230.33
2024-01,Nova Scotia,Healthcare,Part-time,Male,15-24,22.47,23.1,715.96,783.74
2024-01,Nova Scotia,Healthcare,Part-time,Male,25-34,17.42,17.32,604.12,623.24
2024-01,Nova Scotia,Healthcare,Part-time,Male,35-44,17.29,16.83,670.21,599.3
2024-01,Nova Scotia,Healthcare,Part-time,Male,45-54,34.03,33.16,1191.5,1315.04
2024-01,Nova Scotia,Healthcare,Part-time,Male,55-64,17.3,17.63,632.71,564.02
2024-01,Nova Scotia,Healthcare,Part-time,Male,65+,47.47,45.56,1770.52,1790.97
2024-01,Nova Scotia,Healthcare,Part-time,Female,15-24,25.51,26.51,852.73,1013.59
2024-01,Nova Scotia,Healthcare,Part-time,Female,25-34,40.14,40.51,1373.74,1476.67
2024-01,Nova Scotia,Healthcare,Part-time,Female,35-44,38.62,36.74,1335.53,1378.49
2024-01,Nova Scotia,Healthcare,Part-time,Female,45-54,36.08,36.52,1107.44,1446.83
2024-01,Nova Scotia,Healthcare,Part-time,Female,55-64,22.03,22.54,792.95,831.75
2024-01,Nova Scotia,Healthcare,Part-time,Female,65+,16.6,17.09,550.56,561.71
2024-01,Nova Scotia,Healthcare,Part-time,Non-binary,15-24,33.4,33.49,1094.94,1263.3
2024-01,Nova Scotia,Healthcare,Part-time,Non-binary,25-34,27.27,26.07,905.89,955.18
2024-01,Nova Scotia,Healthcare,Part-time,Non-binary,35-44,16.55,16.47,514.53,649.02
2024-01,Nova Scotia,Healthcare,Part-time,Non-binary,45-54,36.62,37.02,1441.0,1119.74
2024-01,Nova Scotia,Healthcare,Part-time,Non-binary,55-64,28.0,28.83,1109.11,975.53
2024-01,Nova Scotia,Healthcare,Part-time,Non-binary,65+,28.66,28.4,1049.57,1094.62
2024-01,Nova Scotia,Education,Full-time,Male,15-24,23.31,24.16,849.8,860.3
2024-01,Nova Scotia,Education,Full-time,Male,25-34,21.53,21.92,726.55,669.74
2024-01,Nova Scotia,Education,Full-time,Male,35-44,37.7,39.26,1143.24,1501.63
2024-01,Nova Scotia,Education,Full-time,Male,45-54,24.47,24.08,854.05,892.6
2024-01,Nova Scotia,Education,Full-time,Male,55-64,28.43,27.48,1003.07,1025.46
2024-01,Nova Scotia,Education,Full-time,Male,65+,44.05,42.53,1536.63,1611.89
2024-01,Nova Scotia,Education,Full-time,Female,15-24,41.58,43.34,1454.72,1441.57
2024-01,Nova Scotia,Education,Full-time,Female,25-34,45.14,44.66,1684.91,1616.94
2024-01,Nova Scotia,Education,Full-time,Female,35-44,25.31,26.39,776.04,917.77
2024-01,Nova Scotia,Education,Full-time,Female,45-54,26.08,27.24,955.29,1016.32
2024-01,Nova Scotia,Education,Full-time,Female,55-64,15.13,15.14,519.74,565.65
2024-01,Nova Scotia,Education,Full-time,Female,65+,48.78,46.61,1508.39,1685.54
2024-01,Nova Scotia,Education,Full-time,Non-binary,15-24,40.38,40.78,1555.78,1441.41
2024-01,Nova Scotia,Education,Full-time,Non-binary,25-34,48.66,49.42,1825.12,1926.45
2024-01,Nova Scotia,Education,Full-time,Non-binary,35-44,18.51,18.92,606.17,574.11
2024-01,Nova Scotia,Education,Full-time,Non-binary,45-54,25.41,25.29,796.18,945.44
2024-01,Nova Scotia,Education,Full-time,Non-binary,55-64,49.55,48.23,1698.16,1877.77
2024-01,Nova Scotia,Education,Full-time,Non-binary,65+,34.68,33.4,1083.48,1270.59
2024-01,Nova Scotia,Education,Part-time,Male,15-24,48.25,47.95,1710.0,1544.09
2024-01,Nova Scotia,Education,Part-time,Male,25-34,41.7,40.47,1476.82,1590.59
2024-01,Nova Scotia,Education,Part-time,Male,35-44,34.99,35.69,1229.08,1336.13
2024-01,Nova Scotia,Education,Part-time,Male,45-54,32.08,32.53,1139.59,1280.16
2024-01,Nova Scotia,Education,Part-time,Male,55-64,29.33,30.73,1112.56,1152.94
2024-01,Nova Scotia,Education,Part-time,Male,65+,22.7,23.12,906.0,707.96
2024-01,Nova Scotia,Education,Part-time,Female,15-24,42.29,44.12,1520.49,1483.26
2024-01,Nova Scotia,Education,Part-time,Female,25-34,43.26,44.92,1529.16,1557.37
2024-01,Nova Scotia,Education,Part-time,Female,35-44,24.04,25.21,870.55,811.86
2024-01,Nova Scotia,Education,Part-time,Female,45-54,49.63,50.86,1558.2,1891.7
2024-01,Nova Scotia,Education,Part-time,Female,55-64,26.74,26.7,1034.68,1044.94
2024-01,Nova Scotia,Education,Part-time,Female,65+,38.6,39.65,1518.33,1531.33
2024-01,Nova Scotia,Education,Part-time,Non-binary,15-24,49.29,49.83,1956.43,1643.37
2024-01,Nova Scotia,Education,Part-time,Non-binary,25-34,44.97,44.74,1709.05,1669.97
2024-01,Nova Scotia,Education,Part-time,Non-binary,35-44,30.71,29.49,1056.0,1020.64
2024-01,Nova Scotia,Education,Part-time,Non-binary,45-54,25.7,26.77,1016.54,926.05
2024-01,Nova Scotia,Education,Part-time,Non-binary,55-64,28.76,27.92,938.84,1058.6
2024-01,Nova Scotia,Education,Part-time,Non-binary,65+,33.9,32.83,1326.88,1235.42
2024-01,Nova Scotia,Public Administration,Full-time,Male,15-24,25.34,24.78,961.54,820.96
2024-01,Nova Scotia,Public Administration,Full-time,Male,25-34,24.91,25.62,750.99,770.5
2024-01,Nova Scotia,Public Administration,Full-time,Male,35-44,29.48,29.79,1098.61,1023.88
2024-01,Nova Scotia,Public Administration,Full-time,Male,45-54,23.76,22.79,737.09,822.01
2024-01,Nova Scotia,Public Administration,Full-time,Male,55-64,31.97,32.88,1134.97,991.55
2024-01,Nova Scotia,Public Administration,Full-time,Male,65+,27.57,26.91,923.26,945.92
2024-01,Nova Scotia,Public Administration,Full-time,Female,15-24,44.42,46.09,1724.82,1600.17
2024-01,Nova Scotia,Public Administration,Full-time,Female,25-34,33.47,33.23,1080.7,1195.86
2024-01,Nova Scotia,Public Administration,Full-time,Female,35-44,49.53,51.7,1805.74,2008.81
2024-01,Nova Scotia,Public Administration,Full-time,Female,45-54,40.3,39.63,1539.2,1427.28
2024-01,Nova Scotia,Public Administration,Full-time,Female,55-64,25.12,25.56,842.69,991.45
2024-01,Nova Scotia,Public Administration,Full-time,Female,65+,33.93,35.12,1054.71,1245.86
2024-01,Nova Scotia,Public Administration,Full-time,Non-binary,15-24,22.86,21.85,827.7,801.87
2024-01,Nova Scotia,Public Administration,Full-time,Non-binary,25-34,27.52,28.22,1001.09,1082.12
2024-01,Nova Scotia,Public Administration,Full-time,Non-binary,35-44,37.15,36.13,1186.26,1251.13
2024-01,Nova Scotia,Public Administration,Full-time,Non-binary,45-54,24.53,24.47,793.04,841.56
2024-01,Nova Scotia,Public Administration,Full-time,Non-binary,55-64,23.56,22.9,760.8,836.68
2024-01,Nova Scotia,Public Administration,Full-time,Non-binary,65+,30.43,30.49,1049.84,1124.59
2024-01,Nova Scotia,Public Administration,Part-time,Male,15-24,26.27,27.07,999.86,881.77
2024-01,Nova Scotia,Public Administration,Part-time,Male,25-34,15.8,15.41,541.48,603.84
2024-01,Nova Scotia,Public Administration,Part-time,Male,35-44,33.77,34.17,1293.21,1240.0
2024-01,Nova Scotia,Public Administration,Part-time,Male,45-54,38.51,40.02,1163.09,1445.28
2024-01,Nova Scotia,Public Administration,Part-time,Male,55-64,15.19,15.13,604.26,465.34
2024-01,Nova Scotia,Public Administration,Part-time,Male,65+,32.51,33.37,1276.06,1105.75
2024-01,Nova Scotia,Public Administration,Part-time,Female,15-24,48.64,50.18,1674.51,1780.45
2024-01,Nova Scotia,Public Administration,Part-time,Female,25-34,27.03,26.12,855.09,850.62
2024-01,Nova Scotia,Public Administration,Part-time,Female,35-44,37.5,37.33,1496.41,1415.71
2024-01,Nova Scotia,Public Administration,Part-time,Female,45-54,22.96,21.89,735.3,785.9
2024-01,Nova Scotia,Public Administration,Part-time,Female,55-64,17.48,18.31,542.74,660.12
2024-01,Nova Scotia,Public Administration,Part-time,Female,65+,45.2,46.08,1571.89,1588.59
2024-01,Nova Scotia,Public Administration,Part-time,Non-binary,15-24,27.91,28.65,947.8,872.47
2024-01,Nova Scotia,Public Administration,Part-time,Non-binary,25-34,46.59,47.85,1559.59,1887.67
2024-01,Nova Scotia,Public Administration,Part-time,Non-binary,35-44,49.16,51.07,1506.43,1940.9
2024-01,Nova Scotia,Public Administration,Part-time,Non-binary,45-54,39.13,39.05,1390.97,1176.23
2024-01,Nova Scotia,Public Administration,Part-time,Non-binary,55-64,40.93,41.2,1231.07,1507.98
2024-01,Nova Scotia,Public Administration,Part-time,Non-binary,65+,28.97,27.68,1140.54,884.71
2024-01,New Brunswick,Agriculture,Full-time,Male,15-24,34.77,33.26,1344.11,1196.21
2024-01,New Brunswick,Agriculture,Full-time,Male,25-34,43.99,45.49,1529.55,1553.93
2024-01,New Brunswick,Agriculture,Full-time,Male,35-44,29.85,29.18,935.44,1140.89
2024-01,New Brunswick,Agriculture,Full-time,Male,45-54,49.85,48.55,1856.32,1687.03
2024-01,New Brunswick,Agriculture,Full-time,Male,55-64,43.41,42.59,1571.87,1367.57
2024-01,New Brunswick,Agriculture,Full-time,Male,65+,49.36,47.01,1909.19,1766.35
2024-01,New Brunswick,Agriculture,Full-time,Female,15-24,28.2,26.88,919.07,1054.8
2024-01,New Brunswick,Agriculture,Full-time,Female,25-34,43.03,43.04,1302.25,1445.64
2024-01,New Brunswick,Agriculture,Full-time,Female,35-44,23.63,23.8,804.19,853.35
2024-01,New Brunswick,Agriculture,Full-time,Female,45-54,22.32,21.34,708.31,745.44
2024-01,New Brunswick,Agriculture,Full-time,Female,55-64,24.07,25.22,905.74,987.96
2024-01,New Brunswick,Agriculture,Full-time,Female,65+,37.77,39.44,1193.67,1234.84
2024-01,New Brunswick,Agriculture,Full-time,Non-binary,15-24,22.29,22.76,690.71,687.61
2024-01,New Brunswick,Agriculture,Full-time,Non-binary,25-34,34.13,34.49,1332.89,1372.05
2024-01,New Brunswick,Agriculture,Full-time,Non-binary,35-44,34.09,32.52,1197.67,1171.64
2024-01,New Brunswick,Agriculture,Full-time,Non-binary,45-54,22.99,22.28,720.34,854.85
2024-01,New Brunswick,Agriculture,Full-time,Non-binary,55-64,46.5,44.21,1666.31,1336.62
2024-01,New Brunswick,Agriculture,Full-time,Non-binary,65+,34.42,35.54,1208.17,1130.6
2024-01,New Brunswick,Agriculture,Part-time,Male,15-24,22.51,23.38,771.23,835.23
